MasterFile,Mode,Disadvantaged_Com_ID,CollisionDate,CollisionTime,ParkingLotIndicator,IntersectionWith_Indicator_,Milepoint,NumberInjured,NumberKilled,ofUnits,ofMotorVeh,Hit_RunIndicator,OneWayIndicator,InCityLimitsIndicator,Latitude,Longitude,MannerofCollisionCode,TotalLanes,RoadwayCharacterCode,RoadwaySurfaceCode,RoadwayConditionCode,WeatherCode,LightConditionCode,FirstAidSceneIndicator,TimeNotified,TimeArrived,MedianCros,YR,KABCO,Motorcyclist,Commercial Vehicle,Young Driver,Mature Driver,Pedestrian,Bicyclist,Distracted,Aggressive,Impaired,Unrestrained,Roadway Departure,Median Cross-over
72450010,Motor Vehicle,DAC,20191209,1803,N,Y,5.391,0,0,2,2,N,N,Y,37.64593,-84.77404,1,4,6,1,5,6,5,N,1805,1812,N,2019,O,0,0,0,0,0,0,1,1,0,0,0,0
72450367,Motor Vehicle,DAC,20191213,900,N,Y,4.765,0,0,2,2,N,Y,Y,37.63671,-84.7749,8,2,6,1,1,2,2,N,900,903,N,2019,O,0,0,0,0,0,0,1,1,0,0,0,0
72450884,Motor Vehicle,Non DAC,20191127,353,N,Y,1.719,0,0,1,1,N,N,Y,37.66962,-84.76672,9,2,3,1,5,6,6,N,355,358,N,2019,O,0,0,0,0,0,0,0,1,0,0,0,0
72451546,Motor Vehicle,Non DAC,20191215,2113,N,Y,0.001,0,0,2,2,N,N,Y,37.67724,-84.79086,5,2,6,1,5,6,6,N,2114,2123,N,2019,O,0,0,1,0,0,0,0,1,0,0,0,0
72451790,Motor Vehicle,DAC,20191216,756,N,N,3.449,0,0,2,2,N,N,Y,37.61694,-84.77481,5,1,3,1,5,6,3,N,729,734,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72451960,Motor Vehicle,Non DAC,20191216,816,N,N,12.209,0,0,2,2,N,N,Y,37.64853,-84.80514,5,2,6,1,5,3,2,N,807,816,N,2019,O,0,0,0,0,0,0,0,1,0,0,0,0
72451971,Motor Vehicle,DAC,20191216,1037,N,N,13.594,0,0,2,2,N,N,Y,37.64569,-84.77073,8,4,4,1,5,6,2,N,1039,1044,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72452382,Motor Vehicle,DAC,20191217,801,N,N,14.948,0,0,1,1,N,N,Y,37.63379,-84.75347,9,2,6,1,5,6,1,N,801,804,N,2019,O,0,0,0,0,0,0,1,0,0,0,1,0
72452523,Motor Vehicle,DAC,20191217,1436,N,Y,5.668,0,0,2,2,N,N,Y,37.64611,-84.77665,1,3,6,1,5,2,2,N,1436,1438,N,2019,O,0,0,0,1,0,0,1,0,0,0,0,0
72453375,Motor Vehicle,DAC,20191218,2201,N,Y,5.404,0,0,2,2,N,N,Y,37.64579,-84.77243,1,2,6,1,1,2,6,Y,2115,2118,N,2019,O,0,0,0,1,0,0,0,1,0,0,0,0
72453461,Motor Vehicle,Non DAC,20191218,1051,N,N,2.465,2,0,1,1,N,N,Y,37.63803,-84.8017,9,4,6,1,1,3,2,Y,1053,1054,N,2019,A,0,0,0,0,0,0,0,0,0,0,1,0
72453531,Motor Vehicle,Non DAC,20191219,1350,N,Y,13.26,0,0,1,1,N,N,Y,37.64568,-84.78676,9,2,1,1,1,2,2,N,1350,1353,N,2019,O,0,0,0,1,0,0,1,0,0,0,0,0
72453551,Motor Vehicle,DAC,20191217,1256,N,N,4.246,0,0,2,2,Y,N,Y,37.6289,-84.77479,8,2,6,1,1,2,2,N,1300,1309,N,2019,O,0,0,0,0,0,0,0,0,0,0,1,0
72453749,Motor Vehicle,DAC,20191219,1633,N,Y,13.63,0,0,2,2,N,N,Y,37.64547,-84.76662,6,2,4,1,1,2,2,N,1633,1640,N,2019,O,0,0,0,1,0,0,1,0,0,0,0,0
72453834,Motor Vehicle,DAC,20191219,1814,N,Y,0.18,0,0,3,3,N,N,Y,37.63882,-84.7747,1,4,6,1,1,2,6,N,1815,1818,N,2019,O,0,0,1,0,0,0,1,1,0,0,0,0
72454002,Motor Vehicle,DAC,20191220,835,N,N,0.578,0,0,2,2,N,N,Y,37.61667,-84.78496,5,5,6,1,1,2,2,N,835,835,N,2019,O,0,0,0,0,0,0,1,1,0,0,0,0
72454255,Motor Vehicle,Non DAC,20191220,1438,N,Y,1.25,1,0,2,2,N,N,Y,37.62123,-84.79399,5,3,5,1,1,3,2,Y,1439,1444,N,2019,C,0,0,1,1,0,0,1,0,0,0,0,0
72454256,Motor Vehicle,DAC,20191220,1459,N,Y,0.327,1,0,2,2,N,N,Y,37.61835,-84.76888,1,2,6,1,1,3,2,Y,1500,1503,N,2019,B,0,0,0,0,0,0,1,1,0,0,0,0
72454564,Motor Vehicle,DAC,20191220,1704,N,Y,0.003,0,0,2,2,N,N,Y,37.61636,-84.77377,5,2,6,1,1,2,2,N,1704,1716,N,2019,O,0,0,1,0,0,0,1,0,0,0,0,0
72454905,Motor Vehicle,Non DAC,20191222,1900,N,Y,12.313,0,0,2,2,N,N,Y,37.64856,-84.80326,5,2,6,1,1,3,5,N,1900,1905,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72455902,Motor Vehicle,DAC,20191222,1700,N,Y,13.89,0,0,2,2,N,N,Y,37.64848,-84.76424,1,2,3,1,1,2,2,N,1702,1708,N,2019,O,0,0,1,0,0,0,0,1,0,0,0,0
72456558,Motor Vehicle,DAC,20191227,649,N,Y,0.166,0,0,2,2,N,N,Y,37.61737,-84.77759,1,5,6,1,1,3,5,N,650,652,N,2019,O,0,0,0,0,0,0,1,1,0,0,0,0
72456734,Motor Vehicle,DAC,20191228,810,N,Y,4.848,0,0,2,2,N,Y,Y,37.63728,-84.77328,8,2,3,1,1,2,2,N,810,815,N,2019,O,0,0,0,0,0,0,1,0,0,0,0,0
72456895,Motor Vehicle,DAC,20191226,1610,N,N,0.598,0,0,1,1,N,N,Y,37.62003,-84.76432,9,2,6,1,1,2,2,N,1611,1618,N,2019,O,0,0,0,0,0,0,1,0,0,0,1,0
72457154,Motor Vehicle,DAC,20191229,1344,N,N,0.323,0,0,2,2,N,N,Y,37.6184,-84.76883,5,4,6,1,5,6,2,N,1346,1349,N,2019,O,0,0,1,1,0,0,1,1,0,0,0,0
72457255,Motor Vehicle,Non DAC,20191224,1822,N,N,1.299,0,0,2,2,N,N,Y,37.62088,-84.75121,5,4,6,1,1,2,6,N,1822,1828,N,2019,O,0,0,1,0,0,0,1,0,0,0,0,0
72457405,Motor Vehicle,DAC,20191223,1214,N,Y,3.463,0,0,2,2,N,N,Y,37.6177,-84.77464,5,6,6,1,1,2,2,N,1214,1219,N,2019,O,0,0,0,1,0,0,1,1,0,0,0,0
72457557,Motor Vehicle,DAC,20191227,1926,N,Y,0.238,0,0,2,2,N,N,Y,37.61722,-84.78176,1,2,6,1,1,2,6,N,1925,1926,N,2019,O,0,0,1,0,0,0,1,1,0,0,0,0
72457922,Motor Vehicle,Non DAC,20191231,1257,N,N,0.265,0,0,2,2,N,N,Y,37.64256,-84.74697,7,2,4,1,1,3,2,N,1257,1305,N,2019,O,0,0,0,0,0,0,0,0,0,0,0,0
72458124,Motor Vehicle,Non DAC,20200101,356,N,N,13.125,0,0,1,1,N,N,Y,37.64636,-84.78888,9,2,1,1,1,2,6,N,356,340,N,2020,O,0,0,0,0,0,0,0,0,0,0,0,0
72458553,Motor Vehicle,DAC,20200102,1510,N,N,4.153,0,0,2,2,N,N,Y,37.62756,-84.77476,5,2,6,1,5,6,2,N,1511,1520,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72458554,Motor Vehicle,DAC,20200102,1605,N,Y,0.657,0,0,2,2,N,N,Y,37.61989,-84.76292,5,2,6,1,5,6,2,N,1605,1605,N,2020,O,0,0,1,0,0,0,1,0,0,0,0,0
72458702,Motor Vehicle,DAC,20200102,1802,N,Y,5.192,0,0,2,2,N,Y,Y,37.64297,-84.77434,8,2,6,1,5,6,5,N,1804,1807,N,2020,O,0,0,0,0,0,0,1,1,0,0,0,0
72458803,Motor Vehicle,DAC,20200102,2101,N,Y,0.152,0,0,2,2,N,N,Y,37.6435,-84.77107,5,2,6,1,5,6,6,N,2102,2104,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72459174,Motor Vehicle,Non DAC,20200103,1850,N,Y,12.206,1,0,2,2,N,N,Y,37.64848,-84.80509,1,2,6,1,5,6,5,Y,1850,1855,N,2020,C,0,0,0,1,0,0,1,1,0,0,0,0
72459237,Motor Vehicle,DAC,20191231,1452,N,Y,0.637,3,0,2,2,N,N,Y,37.61989,-84.76327,1,6,6,1,1,2,2,Y,1452,1455,N,2019,B,0,0,0,0,0,0,1,1,0,0,0,0
72459432,Motor Vehicle,DAC,20200104,1345,N,Y,0.011,0,0,2,2,N,N,Y,37.618,-84.77141,5,2,5,1,1,2,2,N,1345,1350,N,2020,O,0,0,0,1,0,0,0,0,0,0,0,0
72459479,Motor Vehicle,Non DAC,20200104,1320,N,N,1.273,0,0,2,2,N,N,Y,37.66357,-84.7677,5,2,1,1,1,3,2,N,1320,1327,N,2020,O,0,0,1,1,0,0,1,0,0,0,0,0
72460082,Motor Vehicle,Non DAC,20200106,855,N,Y,12.315,0,0,2,2,N,N,Y,37.64856,-84.80321,5,2,6,1,1,2,2,N,855,901,N,2020,O,0,0,0,1,0,0,1,0,0,0,0,0
72460105,Motor Vehicle,DAC,20200106,826,N,Y,5.329,0,0,2,2,N,Y,Y,37.64477,-84.77412,1,4,6,1,1,2,2,N,828,831,N,2020,O,0,0,0,0,0,0,1,1,0,0,0,0
72460124,Motor Vehicle,Non DAC,20200106,1342,N,N,0.025,0,0,2,2,N,N,Y,37.66334,-84.77326,2,1,1,1,1,2,2,N,1342,1351,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72461203,Motor Vehicle,DAC,20200106,934,N,Y,13.839,1,0,1,1,N,N,Y,37.64547,-84.76661,9,2,6,1,1,2,2,Y,934,937,N,2020,C,0,0,0,0,0,0,0,0,1,1,0,0
72461314,Motor Vehicle,DAC,20200109,1249,N,N,0,0,0,2,2,N,N,Y,37.64628,-84.77973,5,2,6,1,1,2,2,N,1351,1354,N,2020,O,0,0,0,0,0,0,0,1,0,0,0,0
72461698,Motor Vehicle,DAC,20200109,1559,N,N,0.552,1,0,1,1,N,N,Y,37.6243,-84.7526,9,2,5,1,1,2,2,Y,1559,1601,N,2020,C,0,0,0,0,0,0,0,0,0,0,1,0
72462104,Motor Vehicle,DAC,20190111,905,N,Y,0.322,0,0,2,2,N,N,Y,37.6184,-84.76881,1,4,6,1,1,3,2,N,907,913,N,2019,O,0,0,1,0,0,0,1,1,0,0,0,0
72462344,Motor Vehicle,Non DAC,20200109,1423,N,Y,15.532,0,0,2,2,N,N,Y,37.66439,-84.74297,8,2,3,1,1,2,2,N,1423,1423,N,2020,O,0,0,0,1,0,0,0,1,0,0,0,0
72462365,Motor Vehicle,DAC,20200111,1738,N,N,0.044,0,0,2,2,N,N,Y,37.61799,-84.7776,1,2,6,1,5,6,5,N,1738,1742,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72462529,Motor Vehicle,Non DAC,20200111,1343,N,Y,1.436,0,0,2,2,N,N,Y,37.67722,-84.76456,1,2,3,1,5,6,2,N,1343,1348,N,2020,O,0,0,1,0,0,0,0,1,0,0,0,0
72462747,Motor Vehicle,DAC,20200112,2027,N,N,0.061,0,0,2,2,N,N,Y,37.61719,-84.77505,5,1,1,1,1,2,5,N,2034,2036,N,2020,O,0,0,1,0,0,0,1,0,0,0,0,0
72462955,Motor Vehicle,Non DAC,20200113,1046,N,N,0.289,0,0,2,2,N,N,Y,37.65013,-84.77405,7,2,6,1,1,2,2,N,1046,1050,N,2020,O,0,0,0,1,0,0,1,0,0,0,0,0
72463323,Motor Vehicle,Non DAC,20200109,1600,N,Y,0.018,0,0,2,2,N,N,Y,37.65459,-84.76466,2,2,6,1,1,2,2,N,1602,1604,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72463362,Motor Vehicle,Non DAC,20200114,750,N,N,11.901,0,0,4,4,N,N,Y,37.64838,-84.8109,5,2,6,1,5,6,1,N,752,754,N,2020,O,0,0,1,0,0,0,1,1,0,0,0,0
72463728,Motor Vehicle,Non DAC,20200115,743,N,Y,12.21,0,0,2,2,N,N,Y,37.64853,-84.80513,5,2,6,1,5,6,1,N,743,749,N,2020,O,0,0,0,1,0,0,1,0,0,0,0,0
72463921,Motor Vehicle,DAC,20200114,1933,N,N,0.326,0,0,1,1,N,N,Y,37.61926,-84.77871,9,1,4,1,1,3,7,N,1935,1950,N,2020,O,0,0,0,0,0,0,1,0,0,0,1,0
72463968,Motor Vehicle,DAC,20200115,1543,N,Y,0.069,0,0,2,2,N,N,Y,37.6171,-84.77493,5,1,2,1,5,3,2,N,1545,1555,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72464152,Motor Vehicle,DAC,20200115,1423,N,N,13.521,0,0,2,2,Y,N,Y,37.64582,-84.77219,8,4,6,1,1,3,2,N,1425,1428,N,2020,O,0,0,0,0,0,0,0,0,0,0,1,0
72464427,Motor Vehicle,DAC,20200116,1341,N,N,4.72,0,0,2,2,N,N,Y,37.63588,-84.77499,8,2,4,1,1,3,2,N,1341,1345,N,2020,O,0,0,0,0,0,0,1,1,0,0,1,0
72464837,Motor Vehicle,Non DAC,20200117,821,N,N,0.23,0,0,1,1,N,N,Y,37.65681,-84.7996,9,1,6,1,1,2,2,N,821,827,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72466140,Motor Vehicle,Non DAC,20200121,819,N,Y,0.003,0,0,2,2,N,N,Y,37.65091,-84.7651,1,2,6,1,4,9,2,N,822,833,N,2020,O,0,0,1,0,0,0,1,0,0,0,0,0
72466141,Motor Vehicle,DAC,20200121,1121,N,N,5.241,0,0,1,1,N,N,Y,37.64441,-84.77259,9,2,6,1,1,2,2,N,1122,1130,N,2020,O,0,0,0,1,0,0,1,0,0,0,0,0
72466142,Motor Vehicle,DAC,20200121,1151,N,Y,0.403,0,0,3,3,N,N,Y,37.61699,-84.78172,1,2,6,1,1,2,2,N,1151,1155,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72466195,Motor Vehicle,DAC,20200121,1005,N,Y,4.913,3,0,2,2,N,Y,Y,37.63883,-84.7747,1,2,4,1,1,2,2,Y,1005,1007,N,2020,C,0,0,0,0,0,0,0,1,0,0,0,0
72466316,Motor Vehicle,DAC,20200121,1550,N,N,5.052,0,0,2,2,N,N,Y,37.6409,-84.77451,8,2,5,1,1,2,2,N,1551,1556,N,2020,O,0,0,0,0,0,0,1,1,0,0,1,0
72466326,Motor Vehicle,DAC,20200121,1817,N,N,3.517,0,0,2,2,N,N,Y,37.61847,-84.77458,1,5,6,1,1,2,5,N,1817,1821,N,2020,O,0,0,0,1,0,0,1,1,0,0,0,0
72467013,Motor Vehicle,DAC,20200123,544,N,N,0.73,0,0,1,1,N,N,Y,37.61988,-84.76157,9,4,6,1,1,2,6,N,544,554,N,2020,O,0,0,0,0,0,0,0,0,0,0,0,0
72467288,Motor Vehicle,Non DAC,20200124,1054,N,N,12.282,0,0,2,2,N,N,Y,37.64856,-84.80383,5,2,6,1,5,6,2,N,1054,1059,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72467344,Motor Vehicle,DAC,20200124,1149,N,Y,13.844,0,0,2,2,N,N,Y,37.6454,-84.7666,5,2,6,1,5,6,2,N,1150,1157,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72467628,Motor Vehicle,Non DAC,20200124,1724,N,N,15.395,1,0,1,1,N,N,Y,37.6625,-84.74336,9,2,3,1,5,3,2,Y,1726,1731,N,2020,B,0,0,0,0,0,0,0,0,0,1,1,0
72467894,Motor Vehicle,DAC,20200125,1211,N,Y,6.207,0,0,2,2,N,N,Y,37.64972,-84.78268,1,2,6,1,1,3,2,N,1213,1215,N,2020,O,0,0,0,0,0,0,1,1,0,0,0,0
72468121,Motor Vehicle,Non DAC,20200126,1230,N,Y,0.001,0,0,2,2,N,N,Y,37.6541,-84.7549,5,2,5,1,1,2,2,N,1230,1235,N,2020,O,0,0,0,1,0,0,1,0,0,0,0,0
72468130,Motor Vehicle,Non DAC,20200124,1753,N,Y,8.211,0,0,2,2,N,N,Y,37.67726,-84.79088,4,2,1,1,5,6,5,N,1755,1800,N,2020,O,0,0,0,1,0,0,1,1,0,0,0,0
72468688,Motor Vehicle,DAC,20200123,1650,N,Y,0.001,0,0,2,2,N,N,Y,37.61839,-84.76879,1,2,6,1,5,6,2,N,1650,1650,N,2020,O,0,0,0,0,0,0,1,1,0,0,0,0
72469374,Motor Vehicle,DAC,20200128,2228,N,N,4.207,0,0,2,2,N,N,Y,37.62852,-84.77481,5,2,6,1,1,2,5,N,2228,2230,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72469527,Motor Vehicle,DAC,20200127,2012,N,Y,0.323,0,0,2,2,N,N,Y,37.61841,-84.76881,1,4,6,1,1,2,6,N,2012,2019,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72469775,Motor Vehicle,DAC,20200130,938,N,Y,0.001,0,0,2,2,N,N,Y,37.61745,-84.77444,4,4,6,1,1,2,2,N,938,944,N,2020,O,0,0,0,1,0,0,0,1,0,0,0,0
72470722,Motor Vehicle,DAC,20190131,1726,N,Y,0.327,0,0,2,2,N,N,Y,37.62224,-84.7806,1,2,6,1,1,3,2,N,1726,1733,N,2019,O,0,0,0,1,0,0,1,1,0,0,0,0
72470819,Motor Vehicle,Non DAC,20200201,2118,N,Y,0.001,0,0,2,2,N,N,Y,37.6486,-84.76382,7,2,4,1,1,2,5,N,2119,2125,N,2020,O,0,0,1,0,0,0,0,0,0,0,0,0
72470892,Motor Vehicle,DAC,20200131,1318,N,N,0.12,0,0,2,2,N,N,Y,37.61744,-84.77663,5,4,6,1,5,6,2,N,1318,1327,N,2020,O,0,0,0,0,0,0,1,1,0,0,0,0
72471499,Motor Vehicle,DAC,20200203,1520,N,N,4.867,0,0,1,1,N,Y,Y,37.6382,-84.77474,9,2,6,1,1,2,2,N,1520,1520,N,2020,O,0,0,0,0,0,0,0,1,0,0,1,0
72472124,Motor Vehicle,DAC,20200203,1729,N,N,0.156,1,0,2,2,N,N,Y,37.64809,-84.77228,6,2,6,1,1,2,2,Y,1729,1732,N,2020,C,0,0,0,1,0,0,0,0,0,0,0,0
72472228,Motor Vehicle,Non DAC,20200205,736,N,Y,0.161,1,0,3,3,N,N,Y,37.62292,-84.81942,5,2,6,1,5,3,1,Y,739,751,N,2020,C,0,0,1,0,0,0,1,0,0,0,0,0
72472499,Motor Vehicle,DAC,20200128,2219,N,N,0.773,0,0,2,2,N,N,Y,37.61678,-84.7885,5,4,6,1,5,2,5,N,2219,2222,Y,2020,O,0,0,0,1,0,0,0,1,0,0,0,0
72472531,Motor Vehicle,Non DAC,20200204,1353,N,Y,1.235,0,0,2,2,N,N,Y,37.62127,-84.79413,5,5,4,1,5,6,2,N,1353,1403,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72472773,Motor Vehicle,DAC,20200206,914,N,N,13.558,0,0,2,2,N,N,Y,37.64576,-84.77156,8,4,6,1,5,6,2,N,914,921,N,2020,O,0,0,0,0,0,0,1,1,0,0,1,0
72472969,Motor Vehicle,Non DAC,20200204,2217,N,Y,3.743,0,0,2,2,N,N,Y,37.65551,-84.79932,5,6,6,1,5,6,6,N,2217,2223,N,2020,O,0,0,0,0,0,0,1,1,0,0,0,0
72473132,Motor Vehicle,DAC,20200207,343,N,N,0.542,0,0,1,1,N,N,Y,37.63787,-84.77152,9,2,4,2,4,9,6,N,343,349,N,2020,O,0,0,0,0,0,0,1,1,0,0,1,0
72473288,Motor Vehicle,DAC,20200206,1450,N,N,4.871,1,0,2,2,N,Y,Y,37.63826,-84.77474,8,2,4,1,5,6,2,Y,1451,1454,N,2020,C,0,0,0,0,0,0,1,0,0,0,1,0
72473292,Motor Vehicle,Non DAC,20200207,1151,N,Y,3.082,0,0,2,2,N,N,Y,37.66446,-84.74288,1,2,6,1,4,9,2,N,1154,1200,N,2020,O,0,0,0,1,0,0,1,1,0,0,0,0
72473974,Motor Vehicle,DAC,20200206,2354,N,Y,0.583,0,0,1,1,N,N,Y,37.62854,-84.76416,9,2,5,1,1,2,6,N,2342,2349,N,2020,O,0,0,0,0,0,0,1,1,0,0,0,0
72473978,Motor Vehicle,DAC,20200209,301,N,Y,0.074,0,0,2,2,N,N,Y,37.64887,-84.77058,5,2,6,1,1,3,5,N,302,305,N,2020,O,0,0,0,0,0,0,0,1,1,0,0,0
72475075,Motor Vehicle,DAC,20200210,1136,N,Y,0.02,0,0,2,2,N,N,Y,37.61812,-84.76874,1,2,6,1,6,6,2,N,1138,1144,N,2020,O,0,0,0,1,0,0,1,1,0,0,0,0
72475140,Motor Vehicle,Non DAC,20200211,1542,N,Y,0.561,1,0,1,1,N,N,Y,37.66603,-84.73344,9,1,6,1,5,2,2,Y,1542,1547,N,2020,B,0,0,1,0,0,0,0,0,0,0,0,0
72475324,Motor Vehicle,Non DAC,20200212,713,N,Y,4.61,1,0,2,2,N,N,Y,37.66591,-84.79206,1,4,6,1,1,3,1,Y,714,715,N,2020,A,0,0,0,1,0,0,1,1,0,0,0,0
72475947,Motor Vehicle,Non DAC,20200213,1312,N,N,0,0,0,2,2,N,N,Y,37.62885,-84.79758,5,6,6,1,1,3,2,N,1313,1318,N,2020,O,0,0,0,1,0,0,1,1,0,0,0,0
72475954,Motor Vehicle,Non DAC,20200213,845,N,N,4.598,0,0,2,2,N,N,Y,37.66556,-84.79198,8,4,6,1,5,6,2,N,903,947,N,2020,O,0,1,0,1,0,0,1,1,0,0,1,0
72475985,Motor Vehicle,DAC,20200212,1358,N,Y,0.402,2,0,2,2,N,N,Y,37.61698,-84.78174,1,4,6,2,5,6,2,Y,1358,1403,N,2020,B,0,0,1,0,0,0,0,1,0,1,0,0
72475986,Motor Vehicle,DAC,20200213,1358,N,Y,0.167,1,0,2,2,N,N,Y,37.61732,-84.77754,1,5,6,2,5,3,2,Y,1358,1402,N,2020,B,0,0,0,0,0,0,1,1,0,0,0,0
72476365,Motor Vehicle,DAC,20200214,745,N,N,0.269,0,0,1,1,N,N,Y,37.62837,-84.75214,9,2,4,1,2,3,2,N,745,750,N,2020,O,0,0,0,0,0,0,0,0,0,0,1,0
72476370,Motor Vehicle,DAC,20200214,1517,N,N,13.594,0,0,2,2,N,N,Y,37.6457,-84.77073,8,3,4,1,1,2,2,N,1517,1517,N,2020,O,0,0,0,0,0,0,0,0,0,0,1,0
72476743,Motor Vehicle,DAC,20200214,1558,N,Y,0.175,0,0,2,2,N,N,Y,37.64481,-84.77415,8,2,6,1,1,2,2,N,1558,1607,N,2020,O,0,0,0,1,0,0,1,0,0,0,0,0
72477138,Motor Vehicle,Non DAC,20200205,1941,N,N,15.621,0,0,1,1,N,N,Y,37.62763,-84.74394,9,2,6,1,5,5,6,N,1941,1945,N,2020,O,0,0,0,1,0,0,0,0,1,0,1,0
72477375,Motor Vehicle,DAC,20200215,1825,N,Y,0.942,0,0,2,2,N,N,Y,37.63231,-84.77293,1,2,6,1,1,2,6,N,1827,1828,N,2020,O,0,0,0,0,0,0,1,1,0,0,0,0
72477900,Motor Vehicle,DAC,20200212,1431,N,Y,5.126,0,0,2,2,N,N,Y,37.64193,-84.77442,1,2,6,1,5,6,2,N,1433,1436,N,2020,O,0,0,0,1,0,0,1,1,0,0,0,0
72478116,Motor Vehicle,Non DAC,20200219,741,N,Y,1.235,0,0,2,2,N,N,Y,37.62133,-84.79419,5,2,4,1,1,3,2,N,741,748,N,2020,O,0,0,1,0,0,0,1,0,0,0,0,0
72478224,Motor Vehicle,DAC,20200219,1540,N,Y,13.655,0,0,2,2,N,N,Y,37.64551,-84.76695,2,4,6,1,1,2,2,N,1540,1541,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72478523,Motor Vehicle,DAC,20200219,1109,N,Y,0.247,0,0,1,1,N,N,Y,37.62846,-84.77028,9,2,6,1,1,2,2,N,1111,1120,N,2020,O,0,0,0,1,0,0,1,0,0,0,0,0
72479035,Motor Vehicle,DAC,20200221,1625,N,N,3.248,0,0,2,2,N,N,Y,37.61478,-84.77455,5,4,6,1,1,2,2,N,1627,1635,N,2020,O,0,0,0,0,0,0,1,1,0,0,0,0
72479036,Motor Vehicle,Non DAC,20200221,1708,N,N,0.143,0,0,2,2,N,N,Y,37.65369,-84.77707,1,1,6,1,1,2,2,N,1710,1713,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72479328,Motor Vehicle,Non DAC,20200221,2217,N,N,0.407,0,0,2,2,N,N,Y,37.6521,-84.77404,2,2,6,1,1,2,6,N,2210,2217,N,2020,O,0,0,1,0,0,0,1,0,0,0,0,0
72479470,Motor Vehicle,DAC,20200222,1427,N,N,0.204,0,0,2,2,N,N,Y,37.61674,-84.77077,1,2,4,1,1,2,2,N,1429,1432,N,2020,O,0,0,0,0,0,0,1,1,0,0,0,0
72479557,Motor Vehicle,Non DAC,20200223,1300,N,Y,12.215,0,0,2,2,N,N,Y,37.64852,-84.80503,8,2,6,1,1,2,2,N,1300,1305,N,2020,O,0,0,0,0,0,0,1,1,0,0,0,0
72479582,Motor Vehicle,DAC,20200223,1148,N,N,0.694,0,0,2,2,N,N,Y,37.64912,-84.77468,2,2,6,1,1,2,2,N,1148,1157,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72479672,Motor Vehicle,DAC,20200223,1457,N,N,0.588,0,0,2,2,N,N,Y,37.64456,-84.77068,2,2,6,1,1,2,2,N,1457,1501,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72480236,Motor Vehicle,Non DAC,20200224,1700,N,Y,1.8,0,0,2,2,N,N,Y,37.62895,-84.79765,5,6,6,1,5,6,2,N,1703,1708,N,2020,O,0,0,0,0,0,0,1,1,0,0,0,0
72480388,Motor Vehicle,DAC,20200224,1707,N,N,5.285,0,0,2,2,N,N,Y,37.64401,-84.77264,8,2,6,1,5,6,2,N,1716,1725,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72480479,Motor Vehicle,DAC,20200220,1730,N,Y,1.248,0,0,2,2,N,N,Y,37.62654,-84.75231,2,2,4,1,1,2,2,N,1730,1738,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72480480,Motor Vehicle,DAC,20200220,1854,N,Y,3.651,0,0,2,2,N,N,Y,37.62037,-84.77459,1,2,6,1,1,2,5,N,1857,1900,N,2020,O,0,0,0,0,0,0,1,1,0,0,0,0
72480566,Motor Vehicle,DAC,20200224,1651,N,Y,0.514,0,0,2,2,N,N,Y,37.64939,-84.77791,5,2,6,1,5,6,2,N,1653,1705,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72480695,Motor Vehicle,DAC,20200219,1707,N,N,0.126,0,0,2,2,N,N,Y,37.61743,-84.77674,5,4,6,1,1,2,2,N,1707,1710,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72480739,Motor Vehicle,DAC,20200225,1243,N,N,4.2,0,0,2,2,N,N,Y,37.62823,-84.77478,5,2,6,1,1,3,2,N,1243,1349,N,2020,O,0,0,0,0,0,0,1,0,0,0,0,0
72480985,Motor Vehicle,DAC,20200225,1532,N,Y,4.722,0,0,2,2,N,Y,Y,37.63577,-84.7747,1,2,6,1,5,3,2,N,1532,1532,N,2020,O,0,0,0,1,0,0,1,1,0,0,0,0
72481320,Motor Vehicle,DAC,20200227,1323,N,N,3.39,0,0,2,2,N,N,Y,37.61665,-84.77443,5,6,6,1,1,3,2,N,1323,1330,N,2020,O,0,0,0,1,0,0,1,0,0,0,0,0
